,Date image,no-data: 0,non-water: 1,water: 2
5534,2006_01_01_training_r14,61641,398646,39685
5535,2006_02_01_training_r14,116647,348492,34850
5537,2006_04_01_training_r14,41170,417789,41031
5538,2006_05_01_training_r14,51945,396297,51738
5541,2006_08_01_training_r14,163845,290337,45812
5542,2006_09_01_training_r14,125149,267395,107391
5545,2006_12_01_training_r14,32710,424047,43219
5547,2007_02_01_training_r14,126035,344664,29280
5549,2007_04_01_training_r14,48413,396079,55498
5550,2007_05_01_training_r14,54886,381172,63921
5553,2007_08_01_training_r14,22559,314630,162784
5554,2007_09_01_training_r14,18634,325194,156156
5555,2007_10_01_training_r14,30922,382021,87033
5556,2007_11_01_training_r14,135239,327804,36937
5557,2007_12_01_training_r14,43479,412659,43830
5558,2008_01_01_training_r14,192458,273674,33821
5559,2008_02_01_training_r14,120180,334101,45702
5561,2008_04_01_training_r14,126581,326704,46673
5566,2008_09_01_training_r14,49014,332852,118057
5569,2008_12_01_training_r14,19698,431654,48622
5570,2009_01_01_training_r14,75734,360284,63949
5571,2009_02_01_training_r14,28887,431080,40027
5575,2009_06_01_training_r14,51731,389578,58684
5578,2009_09_01_training_r14,149017,232967,117930
5581,2009_12_01_training_r14,207418,248241,44299
5582,2010_01_01_training_r14,60945,402652,36366
5583,2010_02_01_training_r14,92819,371583,35570
5584,2010_03_01_training_r14,29757,433642,36591
5585,2010_04_01_training_r14,51167,369245,79554
5590,2010_09_01_training_r14,132482,229607,137833
5591,2010_10_01_training_r14,46728,378987,74250
5592,2010_11_01_training_r14,33949,410918,55103
5593,2010_12_01_training_r14,124227,321785,53952
5594,2011_01_01_training_r14,60635,361732,77595
5595,2011_02_01_training_r14,26358,418056,55562
5596,2011_03_01_training_r14,29542,424695,45757
5597,2011_04_01_training_r14,33565,414900,51511
5601,2011_08_01_training_r14,35384,366864,97740
5602,2011_09_01_training_r14,115848,306092,78054
5605,2011_12_01_training_r14,176246,286695,36998
5608,2012_03_01_training_r14,107540,350671,41765
5609,2012_04_01_training_r14,82254,365048,52674
5614,2012_09_01_training_r14,219603,227670,52722
5615,2012_10_01_training_r14,82566,334253,83147
5616,2012_11_01_training_r14,39866,397443,62655
5617,2012_12_01_training_r14,205767,256027,38113
5618,2013_01_01_training_r14,89060,366687,44204
5619,2013_02_01_training_r14,102178,358247,39561
5620,2013_03_01_training_r14,128674,336020,35271
5622,2013_05_01_training_r14,100388,351616,47982
5623,2013_06_01_training_r14,193722,251770,54465
5625,2013_08_01_training_r14,86854,338206,74917
5627,2013_10_01_training_r14,24062,398670,77263
5630,2014_01_01_training_r14,31120,424048,44818
5631,2014_02_01_training_r14,28934,426272,44777
5636,2014_07_01_training_r14,98806,304850,96258
5637,2014_08_01_training_r14,54759,276691,168439
5638,2014_09_01_training_r14,148834,274506,76584
5642,2015_01_01_training_r14,45203,421469,33303
5643,2015_02_01_training_r14,115351,358875,25752
5646,2015_05_01_training_r14,27883,414634,57451
5647,2015_06_01_training_r14,139683,259441,100762
5648,2015_07_01_training_r14,210972,216646,72271
5649,2015_08_01_training_r14,181735,178677,139459
5654,2016_01_01_training_r14,143070,306410,50475
5655,2016_02_01_training_r14,94923,360127,44932
5656,2016_03_01_training_r14,110273,340698,49011
5658,2016_05_01_training_r14,158209,280447,61257
5667,2017_02_01_training_r14,74769,381058,44161
5669,2017_04_01_training_r14,90185,350377,59396
5671,2017_06_01_training_r14,102758,329696,67488
5673,2017_08_01_training_r14,24676,322739,152552
5674,2017_09_01_training_r14,76449,295997,127516
5675,2017_10_01_training_r14,42668,365869,91436
5679,2018_02_01_training_r14,122064,332780,45118
5681,2018_04_01_training_r14,65382,384896,49714
5683,2018_06_01_training_r14,89646,345060,65269
5686,2018_09_01_training_r14,29670,310888,159432
5687,2018_10_01_training_r14,61656,353254,85077
5693,2019_04_01_training_r14,76403,389348,34246
5695,2019_06_01_training_r14,190079,266495,43377
5696,2019_07_01_training_r14,92091,225064,182748
5697,2019_08_01_training_r14,58880,332318,108741
5698,2019_09_01_training_r14,48714,303880,147378
5702,2020_01_01_training_r14,163069,294190,42707
5703,2020_02_01_training_r14,17529,429050,53408
5707,2020_06_01_training_r14,177064,266743,56118
5708,2020_07_01_training_r14,164218,204083,131517
5709,2020_08_01_training_r14,144451,255298,100067
5713,2020_12_01_training_r14,22186,427306,50481
5714,2021_01_01_training_r14,30798,430559,38602
5718,2021_05_01_training_r14,66732,378115,55101
5720,2021_07_01_training_r14,106389,315636,77879
5727,1988_01_01_training_r15,30709,419199,49992
5728,1988_02_01_training_r15,50488,407464,42014
5735,1988_09_01_training_r15,33427,307287,159180
5738,1988_12_01_training_r15,188253,262538,49050
5739,1989_01_01_training_r15,39180,414120,46629
5742,1989_04_01_training_r15,117940,324503,57485
5744,1989_06_01_training_r15,146963,260355,92550
5748,1989_10_01_training_r15,122189,282457,95240
5749,1989_11_01_training_r15,75238,367018,57651
5750,1989_12_01_training_r15,106221,345996,47679
5751,1990_01_01_training_r15,180033,279780,40067
5752,1990_02_01_training_r15,208568,264912,26443
5753,1990_03_01_training_r15,223828,257068,19039
5754,1990_04_01_training_r15,23373,405528,71073
5755,1990_05_01_training_r15,31760,397427,70765
5760,1990_10_01_training_r15,20846,398016,81067
5774,1991_12_01_training_r15,93638,356329,49887
5775,1992_01_01_training_r15,77624,377208,45062
5777,1992_03_01_training_r15,40555,409355,50086
5780,1992_06_01_training_r15,222276,88683,188777
5786,1992_12_01_training_r15,96984,361840,41122
5788,1993_02_01_training_r15,26088,421249,52630
5809,1994_11_01_training_r15,135211,324334,40353
5810,1994_12_01_training_r15,188645,272026,39268
5813,1995_03_01_training_r15,133230,329759,36992
5868,1999_10_01_training_r15,111572,299311,89015
5872,2000_02_01_training_r15,81782,377778,40401
5873,2000_03_01_training_r15,85955,369879,44155
5874,2000_04_01_training_r15,154692,282464,62824
5877,2000_07_01_training_r15,221866,155488,122446
5881,2000_11_01_training_r15,126151,317637,56120
5882,2000_12_01_training_r15,36530,415860,47534
5884,2001_02_01_training_r15,187598,274183,38167
5895,2002_01_01_training_r15,159810,297583,42539
5896,2002_02_01_training_r15,59060,400983,39928
5899,2002_05_01_training_r15,51921,378551,69504
5903,2002_09_01_training_r15,157382,254566,87943
5907,2003_01_01_training_r15,181160,277683,41090
5909,2003_03_01_training_r15,61677,397264,41037
5913,2003_07_01_training_r15,188512,167743,143642
5917,2003_11_01_training_r15,33743,385255,80969
5918,2003_12_01_training_r15,55003,393612,51329
5919,2004_01_01_training_r15,47155,404246,48555
5920,2004_02_01_training_r15,92786,364997,42180
5921,2004_03_01_training_r15,23475,427279,49240
5922,2004_04_01_training_r15,152792,288960,58176
5930,2004_12_01_training_r15,32590,407845,59497
5931,2005_01_01_training_r15,152396,306616,40927
5932,2005_02_01_training_r15,42110,403318,54543
5935,2005_05_01_training_r15,74668,358878,66375
5939,2005_09_01_training_r15,61703,330918,107348
5943,2006_01_01_training_r15,48796,401846,49308
5944,2006_02_01_training_r15,177033,283387,39551
5946,2006_04_01_training_r15,61430,391347,47209
5947,2006_05_01_training_r15,64870,376098,58973
5950,2006_08_01_training_r15,136818,303790,59384
5951,2006_09_01_training_r15,106131,259299,134488
5954,2006_12_01_training_r15,30582,417803,51586
5955,2007_01_01_training_r15,218149,242230,39547
5956,2007_02_01_training_r15,172981,295702,31269
5958,2007_04_01_training_r15,61249,375345,63389
5959,2007_05_01_training_r15,158036,273416,68511
5962,2007_08_01_training_r15,33911,259491,206536
5963,2007_09_01_training_r15,52683,261394,185892
5964,2007_10_01_training_r15,102324,295342,102243
5965,2007_11_01_training_r15,126273,327116,46563
5966,2007_12_01_training_r15,42762,404000,53164
5967,2008_01_01_training_r15,190834,272603,36489
5968,2008_02_01_training_r15,155256,294086,50624
5970,2008_04_01_training_r15,208053,240208,51678
5975,2008_09_01_training_r15,61339,293532,145020
5978,2008_12_01_training_r15,30793,413443,55721
5979,2009_01_01_training_r15,48570,377372,74005
5980,2009_02_01_training_r15,60637,392926,46421
5984,2009_06_01_training_r15,81725,352011,66240
5987,2009_09_01_training_r15,199908,177124,122831
5988,2009_10_01_training_r15,18521,382454,99014
5990,2009_12_01_training_r15,196896,245138,57900
5991,2010_01_01_training_r15,57729,398806,43409
5992,2010_02_01_training_r15,88126,369479,42368
5993,2010_03_01_training_r15,36407,418354,45229
5994,2010_04_01_training_r15,127754,278331,93860
5999,2010_09_01_training_r15,112515,206407,180969
6000,2010_10_01_training_r15,93124,324726,82103
6001,2010_11_01_training_r15,82948,357401,59601
6002,2010_12_01_training_r15,98723,335307,65907
6003,2011_01_01_training_r15,58027,361541,80361
6004,2011_02_01_training_r15,42049,396356,61566
6005,2011_03_01_training_r15,111597,342176,46216
6006,2011_04_01_training_r15,111587,331283,57103
6010,2011_08_01_training_r15,75014,312455,112524
6014,2011_12_01_training_r15,137271,322924,39736
6017,2012_03_01_training_r15,180595,274871,44499
6020,2012_06_01_training_r15,215169,130157,154496
6024,2012_10_01_training_r15,86198,306396,107361
6025,2012_11_01_training_r15,31387,388374,80185
6026,2012_12_01_training_r15,187034,265902,46954
6027,2013_01_01_training_r15,118939,330529,50461
6028,2013_02_01_training_r15,117835,338308,43836
6029,2013_03_01_training_r15,207133,251567,41239
6030,2013_04_01_training_r15,61200,376387,62380
6036,2013_10_01_training_r15,78867,329421,91699
6039,2014_01_01_training_r15,27063,419518,53394
6040,2014_02_01_training_r15,48259,397982,53740
6045,2014_07_01_training_r15,196859,223568,79501
6046,2014_08_01_training_r15,76580,221940,201281
6051,2015_01_01_training_r15,41857,416213,41898
6052,2015_02_01_training_r15,138640,332480,28850
6053,2015_03_01_training_r15,45311,406894,47793
6055,2015_05_01_training_r15,118406,313131,68420
6057,2015_07_01_training_r15,204866,206885,88109
6063,2016_01_01_training_r15,131299,312696,55928
6064,2016_02_01_training_r15,117407,330696,51874
6065,2016_03_01_training_r15,182956,265021,51943
6067,2016_05_01_training_r15,179008,249278,71601
6076,2017_02_01_training_r15,60394,388222,51365
6078,2017_04_01_training_r15,157202,271165,71549
6082,2017_08_01_training_r15,34147,264436,201346
6083,2017_09_01_training_r15,139501,195960,164481
6084,2017_10_01_training_r15,56783,326630,116551
6087,2018_01_01_training_r15,222906,221413,55615
6088,2018_02_01_training_r15,174598,274831,50520
6090,2018_04_01_training_r15,68621,374716,56641
6092,2018_06_01_training_r15,47145,369280,83546
6095,2018_09_01_training_r15,64178,252708,183078
6096,2018_10_01_training_r15,65959,332575,101433
6099,2019_01_01_training_r15,33443,416115,50417
6100,2019_02_01_training_r15,24514,420000,55460
6105,2019_07_01_training_r15,125249,147817,226804
6106,2019_08_01_training_r15,71196,285389,143307
6107,2019_09_01_training_r15,74334,244470,181103
6110,2019_12_01_training_r15,30402,409947,59623
6111,2020_01_01_training_r15,200759,250797,48377
6112,2020_02_01_training_r15,35737,404247,59998
6121,2020_11_01_training_r15,35270,384817,79874
6122,2020_12_01_training_r15,23885,413970,62090
6123,2021_01_01_training_r15,30007,423455,46466
6127,2021_05_01_training_r15,165827,271333,62747
6128,2021_06_01_training_r15,198541,226153,75215
6129,2021_07_01_training_r15,124418,275947,99536
6132,2021_10_01_training_r15,36279,371948,91708
6134,2021_12_01_training_r15,20179,420068,59722
6137,1988_02_01_training_r16,26808,430936,42256
6144,1988_09_01_training_r16,47493,350970,101537
6148,1989_01_01_training_r16,21993,435168,42839
6151,1989_04_01_training_r16,58072,380068,61860
6153,1989_06_01_training_r16,44908,351224,103868
6157,1989_10_01_training_r16,152711,268259,79030
6158,1989_11_01_training_r16,63141,383060,53799
6159,1989_12_01_training_r16,72145,381706,46149
6160,1990_01_01_training_r16,142610,315173,42217
6161,1990_02_01_training_r16,93421,374217,32362
6163,1990_04_01_training_r16,18416,410676,70908
6164,1990_05_01_training_r16,71135,358354,70511
6183,1991_12_01_training_r16,107907,344335,47758
6184,1992_01_01_training_r16,58173,400026,41801
6186,1992_03_01_training_r16,27749,421766,50485
6195,1992_12_01_training_r16,32940,425603,41457
6217,1994_10_01_training_r16,23367,416756,59877
6218,1994_11_01_training_r16,29592,438109,32299
6219,1994_12_01_training_r16,184029,277474,38497
6277,1999_10_01_training_r16,86505,330782,82713
6281,2000_02_01_training_r16,55004,408104,36892
6282,2000_03_01_training_r16,82250,378607,39143
6291,2000_12_01_training_r16,34394,424822,40784
6293,2001_02_01_training_r16,132257,333369,34374
6294,2001_03_01_training_r16,208493,262449,29058
6304,2002_01_01_training_r16,152295,309616,38089
6305,2002_02_01_training_r16,63941,402675,33384
6308,2002_05_01_training_r16,91139,352389,56472
6316,2003_01_01_training_r16,202094,259311,38595
6318,2003_03_01_training_r16,54279,407388,38333
6322,2003_07_01_training_r16,181595,216603,101802
6327,2003_12_01_training_r16,55748,394875,49377
6328,2004_01_01_training_r16,24984,421676,53340
6329,2004_02_01_training_r16,47761,413204,39035
6330,2004_03_01_training_r16,69093,377767,53140
6331,2004_04_01_training_r16,123982,313057,62961
6339,2004_12_01_training_r16,32705,415792,51503
6340,2005_01_01_training_r16,123845,338668,37487
6341,2005_02_01_training_r16,44345,402352,53303
6344,2005_05_01_training_r16,89311,347474,63215
6345,2005_06_01_training_r16,40395,354330,105275
6348,2005_09_01_training_r16,69878,333228,96894
6352,2006_01_01_training_r16,24202,424174,51624
6353,2006_02_01_training_r16,194547,269574,35879
6355,2006_04_01_training_r16,75454,379750,44796
6356,2006_05_01_training_r16,105216,336686,58098
6359,2006_08_01_training_r16,96814,340352,62834
6360,2006_09_01_training_r16,107868,284106,108026
6364,2007_01_01_training_r16,174530,291587,33883
6365,2007_02_01_training_r16,170988,300024,28988
6367,2007_04_01_training_r16,60967,385660,53373
6371,2007_08_01_training_r16,49019,311933,139048
6372,2007_09_01_training_r16,48162,340393,111445
6373,2007_10_01_training_r16,146676,279387,73937
6374,2007_11_01_training_r16,96078,359332,44590
6375,2007_12_01_training_r16,33776,418898,47326
6376,2008_01_01_training_r16,141658,325956,32386
6377,2008_02_01_training_r16,139003,321454,39543
6380,2008_05_01_training_r16,26531,394683,78786
6384,2008_09_01_training_r16,146482,260840,92678
6387,2008_12_01_training_r16,30253,422256,47491
6388,2009_01_01_training_r16,34616,400518,64866
6389,2009_02_01_training_r16,95715,365551,38734
6393,2009_06_01_training_r16,125423,318470,56107
6397,2009_10_01_training_r16,23969,395651,80380
6399,2009_12_01_training_r16,162014,275385,62601
6400,2010_01_01_training_r16,31380,431965,36655
6401,2010_02_01_training_r16,60442,403576,35982
6402,2010_03_01_training_r16,17555,443539,38906
6408,2010_09_01_training_r16,191572,191460,116968
6409,2010_10_01_training_r16,103628,339225,57147
6410,2010_11_01_training_r16,121134,335604,43262
6411,2010_12_01_training_r16,41218,401733,57049
6412,2011_01_01_training_r16,37621,411083,51296
6413,2011_02_01_training_r16,38713,417691,43596
6414,2011_03_01_training_r16,203979,265733,30288
6415,2011_04_01_training_r16,211154,242900,45946
6416,2011_05_01_training_r16,203481,248988,47531
6419,2011_08_01_training_r16,88485,328806,82709
6423,2011_12_01_training_r16,95415,370751,33834
6426,2012_03_01_training_r16,203708,260707,35585
6433,2012_10_01_training_r16,91486,330501,78013
6435,2012_12_01_training_r16,144615,313330,42055
6436,2013_01_01_training_r16,116651,341349,42000
6437,2013_02_01_training_r16,107917,360545,31538
6438,2013_03_01_training_r16,211923,252471,35606
6444,2013_09_01_training_r16,34596,364235,101169
6445,2013_10_01_training_r16,198608,243129,58263
6449,2014_02_01_training_r16,58402,395615,45983
6455,2014_08_01_training_r16,127361,242990,129649
6460,2015_01_01_training_r16,32255,428957,38788
6461,2015_02_01_training_r16,149809,324010,26181
6462,2015_03_01_training_r16,84744,377185,38071
6463,2015_04_01_training_r16,33532,406534,59934
6472,2016_01_01_training_r16,108957,348057,42986
6473,2016_02_01_training_r16,116519,339051,44430
6476,2016_05_01_training_r16,161467,270655,67878
6485,2017_02_01_training_r16,70691,384467,44842
6488,2017_05_01_training_r16,28743,389646,81611
6491,2017_08_01_training_r16,79875,293245,126880
6493,2017_10_01_training_r16,48813,355803,95384
6496,2018_01_01_training_r16,176945,276708,46347
6497,2018_02_01_training_r16,213627,244918,41455
6499,2018_04_01_training_r16,40803,418841,40356
6500,2018_05_01_training_r16,32036,410674,57290
6504,2018_09_01_training_r16,130133,254039,115828
6505,2018_10_01_training_r16,57505,354887,87608
6508,2019_01_01_training_r16,45057,407383,47560
6509,2019_02_01_training_r16,66559,386616,46825
6515,2019_08_01_training_r16,112889,286963,100148
6516,2019_09_01_training_r16,141403,254738,103859
6519,2019_12_01_training_r16,24191,423762,52047
6521,2020_02_01_training_r16,45358,408133,46509
6530,2020_11_01_training_r16,49210,378885,71905
6531,2020_12_01_training_r16,25573,415989,58438
6532,2021_01_01_training_r16,38235,412492,49273
6533,2021_02_01_training_r16,34101,409375,56524
6537,2021_06_01_training_r16,181480,236005,82515
6538,2021_07_01_training_r16,123148,283210,93642
6541,2021_10_01_training_r16,38476,378045,83479
6543,2021_12_01_training_r16,28018,415058,56924
6553,1988_09_01_training_r17,40670,359856,99474
6556,1988_12_01_training_r17,117112,331779,51109
6557,1989_01_01_training_r17,24137,432319,43544
6562,1989_06_01_training_r17,39821,354641,105538
6566,1989_10_01_training_r17,58825,361587,79588
6567,1989_11_01_training_r17,28634,416868,54498
6568,1989_12_01_training_r17,40505,412755,46740
6569,1990_01_01_training_r17,127155,330503,42342
6570,1990_02_01_training_r17,143663,319052,37285
6573,1990_05_01_training_r17,143043,294797,62160
6592,1991_12_01_training_r17,115599,335489,48912
6593,1992_01_01_training_r17,54669,401516,43815
6594,1992_02_01_training_r17,169897,293265,36838
6595,1992_03_01_training_r17,20453,425655,53892
6604,1992_12_01_training_r17,24717,433622,41661
6627,1994_11_01_training_r17,28189,440463,31348
6628,1994_12_01_training_r17,187255,274021,38724
6631,1995_03_01_training_r17,201036,275269,23695
6686,1999_10_01_training_r17,73814,346216,79970
6690,2000_02_01_training_r17,26938,437609,35453
6691,2000_03_01_training_r17,44329,417472,38199
6693,2000_05_01_training_r17,72522,364182,63296
6700,2000_12_01_training_r17,26373,430292,43335
6702,2001_02_01_training_r17,91149,372902,35949
6703,2001_03_01_training_r17,146393,320097,33510
6713,2002_01_01_training_r17,170408,288570,41022
6714,2002_02_01_training_r17,66709,396050,37241
6717,2002_05_01_training_r17,108396,335214,56390
6725,2003_01_01_training_r17,220578,238296,41126
6727,2003_03_01_training_r17,31462,427778,40760
6731,2003_07_01_training_r17,137744,249735,112521
6736,2003_12_01_training_r17,28476,418168,53356
6737,2004_01_01_training_r17,19859,425963,54178
6738,2004_02_01_training_r17,24043,435112,40845
6739,2004_03_01_training_r17,79299,363085,57616
6740,2004_04_01_training_r17,68070,360099,71831
6748,2004_12_01_training_r17,44096,401361,54543
6749,2005_01_01_training_r17,74006,379322,46672
6750,2005_02_01_training_r17,28013,416475,55512
6753,2005_05_01_training_r17,41482,388294,70224
6754,2005_06_01_training_r17,61401,328376,110223
6757,2005_09_01_training_r17,37829,362561,99610
6764,2006_04_01_training_r17,116764,335673,47563
6765,2006_05_01_training_r17,223558,217837,58605
6768,2006_08_01_training_r17,48294,380221,71485
6769,2006_09_01_training_r17,134490,253463,112047
6773,2007_01_01_training_r17,184060,279833,36107
6774,2007_02_01_training_r17,113075,354678,32247
6776,2007_04_01_training_r17,110629,335947,53424
6780,2007_08_01_training_r17,29779,324358,145863
6781,2007_09_01_training_r17,19618,361854,118528
6782,2007_10_01_training_r17,179558,247160,73282
6783,2007_11_01_training_r17,46774,404338,48888
6784,2007_12_01_training_r17,20657,432434,46909
6785,2008_01_01_training_r17,99910,364668,35422
6786,2008_02_01_training_r17,133870,328720,37410
6789,2008_05_01_training_r17,22891,401246,75863
6793,2008_09_01_training_r17,206603,202416,90981
6797,2009_01_01_training_r17,20594,412179,67227
6798,2009_02_01_training_r17,71498,390580,37922
6808,2009_12_01_training_r17,157436,277713,64851
6810,2010_02_01_training_r17,32692,430510,36798
6817,2010_09_01_training_r17,193535,179041,127424
6818,2010_10_01_training_r17,67066,368890,64044
6819,2010_11_01_training_r17,86437,363902,49661
6820,2010_12_01_training_r17,19234,418530,62236
6821,2011_01_01_training_r17,23048,425119,51833
6822,2011_02_01_training_r17,20120,435388,44492
6824,2011_04_01_training_r17,224757,230208,45035
6828,2011_08_01_training_r17,78073,333702,88225
6832,2011_12_01_training_r17,53082,408706,38212
6835,2012_03_01_training_r17,135164,327441,37395
6838,2012_06_01_training_r17,212234,161636,126130
6839,2012_07_01_training_r17,192232,204476,103292
6842,2012_10_01_training_r17,69233,344212,86555
6844,2012_12_01_training_r17,86271,365633,48096
6845,2013_01_01_training_r17,66856,383501,49643
6846,2013_02_01_training_r17,57871,407262,34867
6847,2013_03_01_training_r17,133993,326559,39448
6853,2013_09_01_training_r17,42044,361052,96904
6858,2014_02_01_training_r17,31423,426701,41876
6864,2014_08_01_training_r17,203718,176524,119758
6870,2015_02_01_training_r17,119972,349444,30584
6871,2015_03_01_training_r17,40164,421743,38093
6872,2015_04_01_training_r17,44046,396204,59750
6881,2016_01_01_training_r17,101738,355547,42715
6882,2016_02_01_training_r17,92811,360625,46564
6885,2016_05_01_training_r17,171488,264676,63836
6894,2017_02_01_training_r17,47852,409929,42219
6897,2017_05_01_training_r17,26624,389718,83658
6900,2017_08_01_training_r17,83489,289494,127017
6901,2017_09_01_training_r17,213602,174865,111533
6902,2017_10_01_training_r17,27185,374246,98569
6905,2018_01_01_training_r17,126110,326633,47257
6906,2018_02_01_training_r17,215391,240130,44479
6908,2018_04_01_training_r17,105353,354304,40343
6909,2018_05_01_training_r17,57743,387410,54847
6910,2018_06_01_training_r17,18649,406438,74913
6913,2018_09_01_training_r17,115019,261881,123100
6914,2018_10_01_training_r17,39926,367424,92650
6917,2019_01_01_training_r17,25878,424365,49757
6918,2019_02_01_training_r17,41894,409561,48545
6924,2019_08_01_training_r17,78220,308579,113201
6925,2019_09_01_training_r17,154254,242605,103141
6930,2020_02_01_training_r17,26634,427530,45836
6939,2020_11_01_training_r17,33507,388465,78028
6941,2021_01_01_training_r17,25785,423635,50580
6946,2021_06_01_training_r17,202846,208410,88744
6947,2021_07_01_training_r17,98387,301273,100340
6950,2021_10_01_training_r17,24284,391839,83877
6962,1988_09_01_training_r18,39032,373885,87083
6964,1988_11_01_training_r18,20409,433777,45814
6965,1988_12_01_training_r18,37275,417898,44827
6971,1989_06_01_training_r18,55899,351083,93018
6975,1989_10_01_training_r18,21547,412307,66146
6977,1989_12_01_training_r18,45017,415662,39321
6978,1990_01_01_training_r18,110113,352895,36992
6980,1990_03_01_training_r18,192520,298538,8942
6981,1990_04_01_training_r18,32775,406801,60424
6982,1990_05_01_training_r18,179128,275975,44897
6994,1991_05_01_training_r18,220354,222779,56867
7001,1991_12_01_training_r18,92851,367311,39838
7002,1992_01_01_training_r18,45189,418491,36320
7003,1992_02_01_training_r18,177094,294608,28298
7004,1992_03_01_training_r18,18556,436580,44864
7036,1994_11_01_training_r18,18841,443051,38108
7037,1994_12_01_training_r18,194582,270523,34895
7040,1995_03_01_training_r18,126990,341478,31532
7095,1999_10_01_training_r18,98059,335320,66621
7100,2000_03_01_training_r18,29352,437591,33057
7102,2000_05_01_training_r18,83027,366274,50699
7109,2000_12_01_training_r18,18814,441965,39221
7111,2001_02_01_training_r18,71050,396334,32616
7112,2001_03_01_training_r18,124320,346526,29154
7122,2002_01_01_training_r18,137654,326174,36172
7123,2002_02_01_training_r18,125435,340302,34263
7136,2003_03_01_training_r18,18479,446291,35230
7140,2003_07_01_training_r18,97993,302357,99650
7148,2004_03_01_training_r18,61225,388632,50143
7149,2004_04_01_training_r18,57350,380197,62453
7157,2004_12_01_training_r18,87049,367128,45823
7158,2005_01_01_training_r18,58026,400233,41741
7159,2005_02_01_training_r18,22705,430180,47115
7162,2005_05_01_training_r18,30812,409013,60175
7163,2005_06_01_training_r18,83658,328125,88217
7166,2005_09_01_training_r18,34096,388487,77417
7173,2006_04_01_training_r18,142306,317604,40090
7174,2006_05_01_training_r18,191150,261059,47791
7177,2006_08_01_training_r18,38354,399480,62166
7178,2006_09_01_training_r18,100579,307021,92400
7182,2007_01_01_training_r18,223561,243087,33352
7183,2007_02_01_training_r18,71014,392298,36688
7185,2007_04_01_training_r18,224926,237346,37728
7189,2007_08_01_training_r18,18339,355436,126225
7191,2007_10_01_training_r18,178777,260030,61193
7192,2007_11_01_training_r18,39369,417873,42758
7194,2008_01_01_training_r18,99143,368421,32436
7195,2008_02_01_training_r18,215989,249167,34844
7202,2008_09_01_training_r18,216423,209110,74467
7205,2008_12_01_training_r18,24644,433951,41405
7206,2009_01_01_training_r18,20311,426760,52929
7207,2009_02_01_training_r18,43652,422988,33360
7214,2009_09_01_training_r18,177766,259057,63177
7217,2009_12_01_training_r18,140618,308988,50394
7219,2010_02_01_training_r18,18768,445429,35803
7226,2010_09_01_training_r18,92536,280960,126504
7227,2010_10_01_training_r18,43059,401235,55706
7228,2010_11_01_training_r18,42842,412039,45119
7237,2011_08_01_training_r18,82568,342753,74679
7241,2011_12_01_training_r18,38252,427658,34090
7244,2012_03_01_training_r18,81528,385535,32937
7246,2012_05_01_training_r18,201066,247077,51857
7248,2012_07_01_training_r18,133533,265579,100888
7251,2012_10_01_training_r18,59191,365107,75702
7253,2012_12_01_training_r18,41685,413472,44843
7254,2013_01_01_training_r18,42785,411534,45681
7255,2013_02_01_training_r18,35968,431598,32434
7256,2013_03_01_training_r18,95991,372094,31915
7279,2015_02_01_training_r18,89135,381763,29102
7290,2016_01_01_training_r18,97057,366366,36577
7291,2016_02_01_training_r18,63112,393803,43085
7303,2017_02_01_training_r18,33020,428817,38163
7306,2017_05_01_training_r18,31836,393558,74606
7309,2017_08_01_training_r18,55096,329436,115468
7310,2017_09_01_training_r18,163620,244257,92123
7311,2017_10_01_training_r18,30370,388966,80664
7314,2018_01_01_training_r18,95310,362701,41989
7315,2018_02_01_training_r18,197437,261349,41214
7317,2018_04_01_training_r18,143457,313801,42742
7318,2018_05_01_training_r18,34691,415492,49817
7319,2018_06_01_training_r18,32925,403173,63902
7322,2018_09_01_training_r18,84736,310762,104502
7323,2018_10_01_training_r18,20961,399602,79437
7327,2019_02_01_training_r18,44291,414124,41585
7333,2019_08_01_training_r18,24111,375293,100596
7334,2019_09_01_training_r18,107736,303381,88883
7355,2021_06_01_training_r18,208414,219384,72202
7356,2021_07_01_training_r18,69737,346766,83497
7359,2021_10_01_training_r18,21426,410985,67589
7364,1988_02_01_training_r19,36000,426158,37842
7371,1988_09_01_training_r19,51920,355098,92982
7373,1988_11_01_training_r19,162891,305166,31943
7378,1989_04_01_training_r19,19547,434058,46395
7380,1989_06_01_training_r19,84970,317305,97725
7386,1989_12_01_training_r19,36841,423617,39542
7387,1990_01_01_training_r19,62126,399219,38655
7389,1990_03_01_training_r19,119521,352468,28011
7390,1990_04_01_training_r19,47822,396927,55251
7391,1990_05_01_training_r19,99016,342909,58075
7392,1990_06_01_training_r19,215582,210599,73819
7394,1990_08_01_training_r19,191898,226649,81453
7410,1991_12_01_training_r19,59212,400766,40022
7411,1992_01_01_training_r19,28768,434507,36725
7412,1992_02_01_training_r19,223835,253683,22482
7413,1992_03_01_training_r19,21691,433401,44908
7445,1994_11_01_training_r19,102305,355589,42106
7446,1994_12_01_training_r19,163354,299227,37419
7449,1995_03_01_training_r19,185918,282985,31097
7504,1999_10_01_training_r19,143606,284868,71526
7509,2000_03_01_training_r19,19966,441193,38841
7511,2000_05_01_training_r19,32689,409954,57357
7520,2001_02_01_training_r19,50136,412426,37438
7521,2001_03_01_training_r19,127889,341760,30351
7530,2001_12_01_training_r19,182118,290201,27681
7532,2002_02_01_training_r19,179284,286876,33840
7534,2002_04_01_training_r19,205919,248001,46080
